Zeit,Messung,Sensor,Wert
2026-02-02T15:21:50.034299855Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T15:41:50.031088256Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T16:01:49.926437579Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T16:21:50.004898016Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T16:41:50.016264827Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T17:01:49.897236984Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T17:21:49.873296351Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T17:41:49.950917032Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T18:01:49.942830139Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T18:21:49.852529272Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T18:41:49.92194952Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T19:01:49.908451242Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T19:21:49.929021225Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T19:41:49.831025012Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T20:01:49.821248269Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T20:21:49.883523771Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T20:41:49.838007631Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T21:01:49.878326086Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T21:21:49.876874089Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T21:41:49.865070043Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T22:01:49.866064782Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T22:21:49.785099125Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T22:41:49.84440785Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T23:01:49.870404623Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T23:21:49.756808744Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T23:41:49.746307807Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T00:01:49.753535173Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T00:21:49.836762878Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T00:41:49.826451132Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T01:01:49.817038571Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T01:21:49.811464869Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T01:41:49.804423778Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T02:01:49.789354909Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T02:21:49.794415587Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T02:41:49.793042419Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T03:01:49.807998769Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T03:21:49.77226981Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T03:41:49.765188998Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T04:01:49.689285045Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T04:21:49.674831615Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T04:41:49.751376162Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T05:01:49.73527027Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T05:21:49.724992016Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T05:41:49.720399263Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T06:01:49.715277814Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T06:21:49.703554041Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T06:41:49.630707352Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T07:01:49.733588891Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T07:21:49.683033217Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T07:41:49.606989475Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T08:01:49.67303988Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T08:21:49.664699634Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T08:41:49.663682106Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T09:01:49.635887989Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T09:21:49.538144169Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T09:41:49.616907861Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T10:01:49.602699882Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T10:21:49.496975373Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T10:41:49.482242087Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T11:01:49.532646656Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T11:21:49.512884154Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T11:41:49.450120643Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T12:01:49.472010913Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T12:21:49.455519168Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T12:41:49.341178759Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T13:01:49.464651193Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T13:21:49.363417989Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T13:41:49.337743866Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T14:01:49.301214075Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T14:21:49.267968904Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T14:41:49.175036996Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
